id_data,InvoiceNo,StockCode,Quantity,UnitPrice,Country
4754,536800,47567B,3.0,5.95,United Kingdom
4756,536800,22814,12.0,0.42,United Kingdom
4757,536800,22983,12.0,0.42,United Kingdom
4758,536800,22031,12.0,0.42,United Kingdom
4759,536800,22379,5.0,2.1,United Kingdom
4760,536800,84378,12.0,1.25,United Kingdom
4761,536800,22727,4.0,3.75,United Kingdom
4762,536800,22726,4.0,3.75,United Kingdom
4763,536800,22730,4.0,3.75,United Kingdom
4764,536801,21484,4.0,3.45,United Kingdom
4766,536801,21791,12.0,1.25,United Kingdom
4767,536801,21098,12.0,1.25,United Kingdom
4769,536801,22086,6.0,2.95,United Kingdom
4770,536801,82599,12.0,2.1,United Kingdom
4771,536801,22113,4.0,3.75,United Kingdom
4772,536801,22750,4.0,3.75,United Kingdom
4773,536801,22749,4.0,3.75,United Kingdom
4774,536801,22568,4.0,3.75,United Kingdom
4775,536801,22111,6.0,4.95,United Kingdom
4776,536801,21559,6.0,2.55,United Kingdom
4777,536801,22549,12.0,1.45,United Kingdom
4778,536802,22735,10.0,1.65,United Kingdom
4779,536802,22941,4.0,8.5,United Kingdom
4780,536802,21731,12.0,1.65,United Kingdom
4781,536802,22837,4.0,4.65,United Kingdom
4782,536802,22179,8.0,6.75,United Kingdom
4783,536802,21463,2.0,5.95,United Kingdom
4784,536802,21464,2.0,4.25,United Kingdom
4785,536802,22779,8.0,4.25,United Kingdom
4789,536804,22777,12.0,7.65,United Kingdom
4795,536804,21524,10.0,6.75,United Kingdom
4796,536804,48138,10.0,6.75,United Kingdom
4797,536804,22926,4.0,5.95,United Kingdom
4798,536804,22365,10.0,6.75,United Kingdom
4799,536804,22326,6.0,2.95,United Kingdom
4800,536804,22328,6.0,2.95,United Kingdom
4801,536804,20679,12.0,5.95,United Kingdom
4802,536804,15056BL,12.0,5.95,United Kingdom
4803,536804,21658,8.0,3.95,United Kingdom
4804,536804,22065,10.0,1.45,United Kingdom
4806,536804,22697,6.0,2.95,United Kingdom
4807,536804,22798,2.0,2.95,United Kingdom
4809,536804,22801,6.0,3.75,United Kingdom
4810,536804,22800,12.0,3.75,United Kingdom
4811,536804,79067,17.0,3.75,United Kingdom
4813,536805,22321,12.0,0.85,United Kingdom
4815,536805,20971,12.0,1.25,United Kingdom
4816,536805,20972,12.0,1.25,United Kingdom
4819,536805,22561,12.0,1.65,United Kingdom
4822,536805,15036,12.0,0.75,United Kingdom
4823,536805,21069,12.0,1.25,United Kingdom
4824,536805,37370,12.0,1.25,United Kingdom
4825,536805,22567,12.0,1.25,United Kingdom
4826,536805,22558,12.0,1.49,United Kingdom
4827,536805,22408,12.0,1.25,United Kingdom
4828,536805,22406,12.0,1.25,United Kingdom
4829,536805,22405,12.0,1.25,United Kingdom
4833,536806,22579,12.0,0.85,United Kingdom
4834,536806,82580,12.0,0.55,United Kingdom
4835,536806,82581,12.0,0.55,United Kingdom
4836,536806,82578,12.0,0.55,United Kingdom
4838,C536807,22778,1.0,3.95,United Kingdom
4841,536808,21733,6.0,2.95,United Kingdom
4842,536808,21669,12.0,1.25,United Kingdom
4844,536808,21259,2.0,5.95,United Kingdom
4845,536808,21257,2.0,7.95,United Kingdom
4846,536808,22568,8.0,3.75,United Kingdom
4847,536808,22569,8.0,3.75,United Kingdom
4848,536808,22570,12.0,3.75,United Kingdom
4849,536808,84029E,4.0,3.75,United Kingdom
4850,536808,21481,6.0,2.95,United Kingdom
4860,536813,37450,6.0,2.95,United Kingdom
4862,536813,22818,12.0,0.42,United Kingdom
4863,536813,22816,12.0,0.42,United Kingdom
4864,536813,22043,12.0,0.42,United Kingdom
4865,536813,22044,12.0,0.42,United Kingdom
4866,536813,22042,12.0,0.42,United Kingdom
4867,536813,85032D,6.0,2.1,United Kingdom
4868,536813,85049A,12.0,1.25,United Kingdom
4869,536813,22910,6.0,2.95,United Kingdom
4870,536813,22086,6.0,2.95,United Kingdom
4871,536813,72816,12.0,1.25,United Kingdom
4874,536813,22089,6.0,2.95,United Kingdom
4875,536813,22413,6.0,2.95,United Kingdom
4876,536813,46000S,2.0,1.45,United Kingdom
4877,C536814,21527,2.0,7.95,United Kingdom
4878,C536814,72799E,6.0,2.95,United Kingdom
4882,C536815,85175,1.0,0.42,United Kingdom
4883,C536815,22178,1.0,1.25,United Kingdom
4884,C536816,21129,2.0,6.95,United Kingdom
4887,C536818,84947,1.0,1.25,United Kingdom
4888,536819,22427,3.0,5.95,United Kingdom
4889,536819,72741,9.0,1.45,United Kingdom
4890,536819,22898,8.0,1.95,United Kingdom
4891,536819,22667,6.0,2.95,United Kingdom
4892,536819,22328,12.0,2.95,United Kingdom
4893,536819,21506,12.0,0.42,United Kingdom
4894,536819,21519,12.0,0.42,United Kingdom
4896,536819,21063,12.0,0.85,United Kingdom
4897,536819,21059,12.0,0.85,United Kingdom
4899,536819,22625,2.0,8.5,United Kingdom
4900,536819,22624,2.0,8.5,United Kingdom
4901,536819,22988,12.0,1.25,United Kingdom
4903,536819,20914,12.0,2.95,United Kingdom
4904,536819,22429,4.0,4.25,United Kingdom
4905,C536820,22877,1.0,1.95,United Kingdom
4906,C536820,22869,1.0,1.95,United Kingdom
4907,C536820,22878,1.0,2.1,United Kingdom
4909,536821,22630,1.0,1.95,United Kingdom
4910,536821,22867,1.0,2.1,United Kingdom
4911,536821,21494,3.0,1.25,United Kingdom
4912,536821,21094,6.0,0.85,United Kingdom
4913,536821,22651,7.0,0.85,United Kingdom
4914,536821,21080,3.0,0.85,United Kingdom
4915,536821,22652,1.0,1.65,United Kingdom
4917,536821,22502,3.0,5.95,United Kingdom
4918,536821,22430,1.0,4.95,United Kingdom
4919,536821,21429,1.0,1.65,United Kingdom
4920,536821,22666,4.0,2.95,United Kingdom
4921,536821,22667,4.0,2.95,United Kingdom
4922,536821,21034,2.0,0.95,United Kingdom
4923,536821,22425,2.0,4.95,United Kingdom
4924,536821,21086,6.0,0.65,United Kingdom
4925,536821,21240,8.0,0.85,United Kingdom
4926,536821,21239,8.0,0.85,United Kingdom
4927,536821,21238,5.0,0.85,United Kingdom
4928,536821,22617,1.0,4.95,United Kingdom
4929,536821,22083,6.0,2.95,United Kingdom
4930,536821,22197,5.0,0.85,United Kingdom
4931,536821,22631,1.0,1.95,United Kingdom
4933,C536822,21430,1.0,3.75,United Kingdom
4934,536823,22508,4.0,3.75,United Kingdom
4935,536823,82494L,6.0,2.95,United Kingdom
4936,536823,85014A,3.0,5.95,United Kingdom
4938,C536825,22617,1.0,4.95,United Kingdom
4939,C536825,22197,2.0,0.85,United Kingdom
4940,C536826,35004B,2.0,4.65,United Kingdom
4941,C536826,35004B,3.0,4.65,United Kingdom
4942,C536827,21527,3.0,6.95,United Kingdom
4944,C536828,84946,3.0,1.25,United Kingdom
4945,C536829,71477,1.0,3.25,United Kingdom
4948,536831,84880,12.0,4.95,United Kingdom
4953,536832,21925,12.0,1.25,United Kingdom
4954,536832,71477,4.0,3.25,United Kingdom
4955,536832,21733,6.0,2.95,United Kingdom
4957,536832,22863,6.0,2.95,United Kingdom
4958,536832,84406B,8.0,3.25,United Kingdom
4960,536833,85123A,6.0,2.95,United Kingdom
4961,536833,84970S,12.0,0.85,United Kingdom
4962,536833,20749,2.0,7.95,United Kingdom
4963,536833,15060B,4.0,3.75,United Kingdom
4964,536833,85014B,3.0,5.95,United Kingdom
4965,536833,22464,12.0,1.65,United Kingdom
4966,536833,22465,12.0,1.65,United Kingdom
4967,536833,22785,4.0,6.75,United Kingdom
4968,536833,71053,4.0,3.75,United Kingdom
4969,536833,22969,12.0,1.45,United Kingdom
4970,536833,22810,6.0,2.95,United Kingdom
4971,536833,22186,6.0,2.95,United Kingdom
4972,536833,22187,4.0,4.25,United Kingdom
4973,536833,22141,6.0,2.1,United Kingdom
4974,536833,22144,6.0,2.1,United Kingdom
4975,536833,22121,3.0,5.95,United Kingdom
4976,536833,21364,2.0,6.75,United Kingdom
4977,536833,22573,12.0,0.85,United Kingdom
4978,536833,22576,12.0,0.85,United Kingdom
4979,536833,22578,12.0,0.85,United Kingdom
4980,536833,22593,12.0,0.85,United Kingdom
4981,536833,22595,12.0,0.85,United Kingdom
4982,536833,35961,12.0,0.85,United Kingdom
4983,536833,22334,8.0,1.65,United Kingdom
4984,536833,22910,6.0,2.95,United Kingdom
4985,536833,22065,12.0,1.45,United Kingdom
4986,536833,21349,2.0,6.75,United Kingdom
4987,536833,21352,2.0,6.75,United Kingdom
4988,536833,21621,2.0,8.5,United Kingdom
4989,536834,21111,12.0,2.95,United Kingdom
4997,536836,21531,2.0,2.55,United Kingdom
4998,536836,21539,3.0,4.95,United Kingdom
4999,536836,22198,2.0,1.65,United Kingdom
5000,536836,22197,2.0,0.85,United Kingdom
5001,536836,22633,4.0,2.1,United Kingdom
5003,536836,21218,2.0,3.75,United Kingdom
5004,536836,21155,1.0,2.1,United Kingdom
5005,536836,21039,1.0,2.55,United Kingdom
5006,536836,21157,1.0,2.1,United Kingdom
5007,536836,21041,1.0,2.95,United Kingdom
5008,536836,21154,1.0,1.25,United Kingdom
5009,536836,21154,2.0,1.25,United Kingdom
5010,536836,21035,1.0,2.95,United Kingdom
5012,536836,47567B,2.0,5.95,United Kingdom
5013,536836,47559B,6.0,1.25,United Kingdom
5014,536836,22193,1.0,8.5,United Kingdom
5015,536836,22649,1.0,4.95,United Kingdom
5018,536837,82486,2.0,7.95,United Kingdom
5019,536837,82483,4.0,5.95,United Kingdom
5020,536837,82482,6.0,2.55,United Kingdom
5021,536837,21754,3.0,5.95,United Kingdom
5022,536837,21755,3.0,5.95,United Kingdom
5023,536837,82494L,4.0,2.95,United Kingdom
5024,536837,22171,2.0,8.5,United Kingdom
5026,536837,22112,7.0,4.95,United Kingdom
5027,536837,21980,12.0,0.29,United Kingdom
5028,536837,21486,3.0,3.75,United Kingdom
5029,536837,20972,6.0,1.25,United Kingdom
5030,536837,22114,4.0,3.95,United Kingdom
5031,536837,22144,2.0,2.1,United Kingdom
5032,536837,22865,1.0,2.1,United Kingdom
5033,536837,22633,4.0,2.1,United Kingdom
5034,536837,22470,3.0,2.95,United Kingdom
5035,536837,22632,4.0,2.1,United Kingdom
5036,536837,85049A,6.0,1.25,United Kingdom
5037,536837,20984,5.0,0.85,United Kingdom
5038,536837,85214,1.0,1.65,United Kingdom
5039,536837,22804,2.0,2.95,United Kingdom
5040,536837,20981,5.0,0.85,United Kingdom
5041,536837,22173,8.0,2.95,United Kingdom
5042,536837,85123A,2.0,2.95,United Kingdom
5049,536839,20685,5.0,7.95,United Kingdom
5050,536839,21524,10.0,6.75,United Kingdom
5052,536839,21508,12.0,0.42,United Kingdom
5053,536839,22027,12.0,0.42,United Kingdom
5075,536841,22766,8.0,2.95,United Kingdom
5077,536841,21260,6.0,3.25,United Kingdom
5078,536841,22169,2.0,8.5,United Kingdom
5079,536841,84879,8.0,1.69,United Kingdom
5080,536841,22171,2.0,8.5,United Kingdom
5081,536841,22170,4.0,6.75,United Kingdom
5082,536841,22470,6.0,2.95,United Kingdom
5083,536841,22469,12.0,1.65,United Kingdom
5084,536841,22969,12.0,1.45,United Kingdom
5085,536841,22771,12.0,1.25,United Kingdom
5086,536841,22772,12.0,1.25,United Kingdom
5087,536841,22775,12.0,1.25,United Kingdom
5088,536841,21428,4.0,4.25,United Kingdom
5089,536841,21429,8.0,1.65,United Kingdom
5090,536841,21430,4.0,3.75,United Kingdom
5091,536841,22077,12.0,1.65,United Kingdom
5092,536841,22356,10.0,0.85,United Kingdom
5093,536841,20724,10.0,0.85,United Kingdom
5094,536841,22759,12.0,1.65,United Kingdom
5095,536841,21143,12.0,1.95,United Kingdom
5096,536841,85064,2.0,5.45,United Kingdom
5097,536842,20726,10.0,1.65,United Kingdom
5098,536842,20977,16.0,1.25,United Kingdom
5099,536842,22623,6.0,4.95,United Kingdom
5100,536842,22617,6.0,4.95,United Kingdom
5101,536842,22502,4.0,5.95,United Kingdom
5102,536842,47590B,6.0,5.45,United Kingdom
5103,536842,47590A,6.0,5.45,United Kingdom
5105,536842,22584,6.0,2.55,United Kingdom
5106,536842,21033,10.0,2.95,United Kingdom
5107,536842,22551,12.0,1.65,United Kingdom
5108,536843,22966,12.0,1.25,United Kingdom
5111,536844,21430,4.0,3.75,United Kingdom
5112,536844,22841,2.0,7.95,United Kingdom
5113,536845,84997B,1.0,3.75,United Kingdom
5114,536845,22384,1.0,1.65,United Kingdom
5115,536845,21530,1.0,2.95,United Kingdom
5116,536845,21528,1.0,6.95,United Kingdom
5118,536845,21326,6.0,0.65,United Kingdom
5119,536845,84832,4.0,0.85,United Kingdom
5120,536845,21891,1.0,1.25,United Kingdom
5121,536845,72807C,1.0,4.25,United Kingdom
5122,536845,21333,1.0,2.95,United Kingdom
5123,536845,21820,1.0,3.75,United Kingdom
5124,536845,21821,1.0,3.75,United Kingdom
5125,536845,22162,1.0,2.95,United Kingdom
5126,536845,20727,1.0,1.65,United Kingdom
5127,536845,22619,2.0,3.75,United Kingdom
5128,536845,21479,1.0,3.75,United Kingdom
5129,536845,84029G,1.0,3.75,United Kingdom
5130,536845,21706,1.0,4.95,United Kingdom
5131,536845,21114,1.0,1.25,United Kingdom
5132,536845,20725,1.0,1.65,United Kingdom
5133,536845,22327,1.0,2.95,United Kingdom
5134,536845,20978,3.0,1.25,United Kingdom
5135,536845,20979,4.0,1.25,United Kingdom
5136,536845,22636,1.0,8.5,United Kingdom
5137,536845,85014A,1.0,5.95,United Kingdom
5138,536845,20615,1.0,2.1,United Kingdom
5140,536845,22271,2.0,2.95,United Kingdom
5141,536845,21479,2.0,3.75,United Kingdom
5142,536846,22469,2.0,1.65,United Kingdom
5143,536846,21754,2.0,5.95,United Kingdom
5144,536846,22666,1.0,2.95,United Kingdom
5145,536846,22665,1.0,2.95,United Kingdom
5146,536846,22667,1.0,2.95,United Kingdom
5147,536846,22752,2.0,8.5,United Kingdom
5149,536846,20914,3.0,2.95,United Kingdom
5150,536846,22427,1.0,5.95,United Kingdom
5151,536846,22794,2.0,7.95,United Kingdom
5152,536846,22426,1.0,3.75,United Kingdom
5154,536846,22367,2.0,1.95,United Kingdom
5155,536846,21156,2.0,1.95,United Kingdom
5156,536846,22625,1.0,8.5,United Kingdom
5157,536846,22624,1.0,8.5,United Kingdom
5159,536846,21034,2.0,0.95,United Kingdom
5160,536846,20728,2.0,1.65,United Kingdom
5161,536846,22382,2.0,1.65,United Kingdom
5162,536846,22418,12.0,0.85,United Kingdom
5163,536846,22470,1.0,2.95,United Kingdom
5164,536846,22646,1.0,1.45,United Kingdom
5165,536846,71477,1.0,3.25,United Kingdom
5166,536846,21912,1.0,3.75,United Kingdom
5167,536846,22142,1.0,1.45,United Kingdom
5168,536846,21673,2.0,1.25,United Kingdom
5169,536846,21669,4.0,1.25,United Kingdom
5170,536846,21668,2.0,1.25,United Kingdom
5171,536846,21670,4.0,1.25,United Kingdom
5173,536846,21671,4.0,1.25,United Kingdom
5175,536846,47021G,2.0,1.25,United Kingdom
5176,536846,22834,6.0,2.1,United Kingdom
5177,536846,22113,1.0,3.75,United Kingdom
5178,536846,22443,1.0,7.95,United Kingdom
5179,536846,22442,1.0,7.95,United Kingdom
5180,536846,21034,1.0,0.95,United Kingdom
5181,536846,82494L,2.0,2.95,United Kingdom
5182,536846,15060B,1.0,3.75,United Kingdom
5183,536846,22149,1.0,2.1,United Kingdom
5185,536846,20681,2.0,3.25,United Kingdom
5188,536846,22505,1.0,4.95,United Kingdom
5190,536846,20983,1.0,0.85,United Kingdom
5191,536846,20982,1.0,0.85,United Kingdom
5192,536846,20974,1.0,0.65,United Kingdom
5193,536846,22271,1.0,2.95,United Kingdom
5194,536846,20971,1.0,1.25,United Kingdom
5195,536846,20972,1.0,1.25,United Kingdom
5196,536846,22940,1.0,4.25,United Kingdom
5197,536846,22750,1.0,3.75,United Kingdom
5198,536846,22749,1.0,3.75,United Kingdom
5199,536846,22272,1.0,2.95,United Kingdom
5200,536846,22751,1.0,3.75,United Kingdom
5201,536846,22274,1.0,2.95,United Kingdom
5202,536846,22837,3.0,4.65,United Kingdom
5204,536846,21891,2.0,1.25,United Kingdom
5206,536846,22179,1.0,6.75,United Kingdom
5207,536846,22468,1.0,6.75,United Kingdom
5208,536846,21892,3.0,1.25,United Kingdom
5209,536846,22141,1.0,2.1,United Kingdom
5212,536846,20975,6.0,0.65,United Kingdom
5213,536846,20983,4.0,0.85,United Kingdom
5215,536846,22502,1.0,5.95,United Kingdom
5216,536846,22766,2.0,2.95,United Kingdom
5217,536846,22617,2.0,4.95,United Kingdom
5222,536847,20956,12.0,1.25,United Kingdom
5223,536847,84347,6.0,2.55,United Kingdom
5240,536851,21485,6.0,4.95,United Kingdom
5242,536851,20749,12.0,7.95,United Kingdom
5247,536851,21428,8.0,4.25,United Kingdom
5251,536851,21094,12.0,0.85,United Kingdom
5252,536851,21086,12.0,0.65,United Kingdom
5260,C536853,84678,1.0,2.55,United Kingdom
5261,C536854,22158,1.0,2.95,United Kingdom
5262,C536854,22944,1.0,1.25,United Kingdom
5263,C536854,21871,1.0,1.25,United Kingdom
5264,C536855,21527,4.0,7.95,United Kingdom
5265,536856,22632,12.0,2.1,United Kingdom
5266,536856,22941,2.0,8.5,United Kingdom
5267,536856,22943,6.0,4.95,United Kingdom
5269,536856,22169,2.0,8.5,United Kingdom
5270,536856,22759,12.0,1.65,United Kingdom
5271,536856,22960,6.0,4.25,United Kingdom
5274,536856,22623,6.0,4.95,United Kingdom
5275,536856,22748,6.0,2.1,United Kingdom
5276,536856,22746,6.0,2.1,United Kingdom
5277,536856,22745,6.0,2.1,United Kingdom
5278,536856,22747,6.0,2.1,United Kingdom
5280,536856,21790,12.0,0.85,United Kingdom
5281,536856,21791,12.0,1.25,United Kingdom
5282,536856,22549,12.0,1.45,United Kingdom
5283,536856,22620,12.0,1.25,United Kingdom
5284,536856,22621,12.0,1.45,United Kingdom
5285,536856,22636,2.0,8.5,United Kingdom
5287,536856,22940,8.0,4.25,United Kingdom
5288,536856,21990,6.0,2.95,United Kingdom
5289,536856,21993,6.0,2.95,United Kingdom
5290,536856,84945,12.0,0.85,United Kingdom
5291,536856,22845,2.0,6.35,United Kingdom
5292,536856,21755,3.0,5.95,United Kingdom
5293,536856,22699,6.0,2.95,United Kingdom
5294,536856,22697,6.0,2.95,United Kingdom
5295,536856,22798,8.0,2.95,United Kingdom
5296,536856,21889,12.0,1.25,United Kingdom
5297,536856,22800,4.0,3.75,United Kingdom
5298,536856,79000,12.0,0.85,United Kingdom
5299,536856,22834,12.0,2.1,United Kingdom
5300,536856,22865,12.0,2.1,United Kingdom
5301,536856,22468,4.0,6.75,United Kingdom
5302,536856,21890,6.0,2.95,United Kingdom
5303,536856,21892,12.0,1.25,United Kingdom
5304,536857,22900,5.0,2.95,United Kingdom
5305,536857,85123A,2.0,2.95,United Kingdom
5306,536857,22804,2.0,2.95,United Kingdom
5308,536857,22078,3.0,2.1,United Kingdom
5309,536857,85049E,3.0,1.25,United Kingdom
5310,536857,85049B,4.0,1.25,United Kingdom
5311,536857,85049D,5.0,1.25,United Kingdom
5312,536857,85049G,4.0,1.25,United Kingdom
5313,536857,85049C,4.0,1.25,United Kingdom
5314,536857,85049F,5.0,1.25,United Kingdom
5315,536857,22507,1.0,4.95,United Kingdom
5316,536857,85049H,3.0,1.25,United Kingdom
5317,536857,21730,3.0,4.95,United Kingdom
5318,536857,21870,6.0,1.25,United Kingdom
5320,536857,22558,2.0,1.49,United Kingdom
5327,536859,22745,1.0,2.1,United Kingdom
5328,536859,21878,3.0,0.85,United Kingdom
5329,536859,22841,1.0,7.95,United Kingdom
5330,536859,84692,5.0,0.42,United Kingdom
5331,536859,22943,2.0,4.95,United Kingdom
5332,536859,22086,2.0,2.95,United Kingdom
5335,536859,22084,4.0,2.95,United Kingdom
5336,536859,21733,2.0,2.95,United Kingdom
5337,536859,85123A,2.0,2.95,United Kingdom
5338,536859,22083,14.0,2.95,United Kingdom
5339,536859,22737,10.0,1.65,United Kingdom
5340,536859,21462,2.0,6.75,United Kingdom
5341,536859,22582,4.0,2.55,United Kingdom
5342,536859,22584,3.0,2.55,United Kingdom
5343,536859,22585,10.0,1.25,United Kingdom
5344,536859,22812,4.0,1.95,United Kingdom
5345,536859,85032D,1.0,2.1,United Kingdom
5346,536859,22130,18.0,0.85,United Kingdom
5347,536859,22468,3.0,6.75,United Kingdom
5348,536859,79321,3.0,4.95,United Kingdom
5349,536859,22573,10.0,0.85,United Kingdom
5350,536859,22574,10.0,0.85,United Kingdom
5351,536860,22627,1.0,8.5,United Kingdom
5352,536860,22626,1.0,8.5,United Kingdom
5354,536860,22155,10.0,0.42,United Kingdom
5355,536860,22575,3.0,1.95,United Kingdom
5356,536860,22158,13.0,2.95,United Kingdom
5358,536860,22111,3.0,4.95,United Kingdom
5359,536860,21485,3.0,4.95,United Kingdom
5360,536860,21484,2.0,3.45,United Kingdom
5373,536862,20658,3.0,2.51,United Kingdom
5374,536862,20725,3.0,5.06,United Kingdom
5375,536862,20941,1.0,2.51,United Kingdom
5376,536862,21066,1.0,2.51,United Kingdom
5377,536862,21071,1.0,2.51,United Kingdom
5378,536862,21086,2.0,1.66,United Kingdom
5379,536862,21116,2.0,8.47,United Kingdom
5380,536862,21156,6.0,4.21,United Kingdom
5381,536862,21166,1.0,4.21,United Kingdom
5382,536862,21174,1.0,4.21,United Kingdom
5383,536862,21181,5.0,4.21,United Kingdom
5384,536862,21205,2.0,5.06,United Kingdom
5385,536862,21218,2.0,8.47,United Kingdom
5389,536862,21557,1.0,5.74,United Kingdom
5390,536862,21658,2.0,8.47,United Kingdom
5392,536862,21874,1.0,3.36,United Kingdom
5393,536862,21876,1.0,3.36,United Kingdom
5394,536862,21890,1.0,5.91,United Kingdom
5395,536862,21908,1.0,4.21,United Kingdom
5396,536862,22023,1.0,0.85,United Kingdom
5397,536862,22109,1.0,7.62,United Kingdom
5398,536862,22136,1.0,3.36,United Kingdom
5399,536862,22141,1.0,4.21,United Kingdom
5400,536862,22144,7.0,4.21,United Kingdom
5403,536862,22173,1.0,5.91,United Kingdom
5404,536862,22178,3.0,2.51,United Kingdom
5406,536862,22186,1.0,5.91,United Kingdom
5407,536862,22188,1.0,8.47,United Kingdom
5408,536862,22197,8.0,1.66,United Kingdom
5409,536862,22200,1.0,8.47,United Kingdom
5410,536862,22202,1.0,7.62,United Kingdom
5411,536862,22308,1.0,5.06,United Kingdom
5412,536862,22358,3.0,5.91,United Kingdom
5413,536862,22386,1.0,5.06,United Kingdom
5414,536862,22412,1.0,4.21,United Kingdom
5416,536862,22429,1.0,8.47,United Kingdom
5417,536862,22457,1.0,5.91,United Kingdom
5418,536862,22467,1.0,5.06,United Kingdom
5419,536862,22469,1.0,4.21,United Kingdom
5420,536862,22502,2.0,8.47,United Kingdom
5421,536862,22525,1.0,3.36,United Kingdom
5424,536862,22632,1.0,4.21,United Kingdom
5425,536862,22659,1.0,2.51,United Kingdom
5426,536862,22665,4.0,5.91,United Kingdom
5427,536862,22668,1.0,5.91,United Kingdom
5428,536862,22669,1.0,5.91,United Kingdom
5429,536862,22697,2.0,5.91,United Kingdom
5430,536862,22766,1.0,5.91,United Kingdom
5431,536862,22772,6.0,2.51,United Kingdom
5437,536862,22988,2.0,2.51,United Kingdom
5439,536862,47566b,2.0,8.47,United Kingdom
5440,536862,72349b,1.0,4.21,United Kingdom
5441,536862,79067,2.0,7.62,United Kingdom
5442,536862,82580,1.0,1.28,United Kingdom
5443,536862,84754,1.0,2.51,United Kingdom
5445,536862,84946,4.0,2.51,United Kingdom
5446,536862,84970l,2.0,2.13,United Kingdom
5447,536862,84970s,5.0,2.13,United Kingdom
5448,536862,85038,1.0,4.21,United Kingdom
5449,536862,85039a,1.0,3.36,United Kingdom
5450,536862,85099B,2.0,4.21,United Kingdom
5452,536863,10123C,1.0,0.65,United Kingdom
5453,536863,10120,1.0,0.21,United Kingdom
5454,536863,16237,1.0,0.21,United Kingdom
5455,536863,20727,1.0,1.65,United Kingdom
5456,536863,20725,1.0,1.65,United Kingdom
5457,536863,22384,1.0,1.65,United Kingdom
5458,536863,22147,1.0,1.45,United Kingdom
5459,536863,84006,1.0,0.85,United Kingdom
5460,536863,22382,1.0,1.65,United Kingdom
5462,536863,22383,1.0,1.65,United Kingdom
5463,536863,20767,1.0,2.55,United Kingdom
5464,536863,22562,1.0,1.25,United Kingdom
5465,536863,90094,1.0,2.55,United Kingdom
5466,536863,20986,2.0,1.25,United Kingdom
5467,536863,10002,1.0,0.85,United Kingdom
5468,536863,22758,1.0,1.25,United Kingdom
5469,536863,22537,1.0,0.42,United Kingdom
5470,536863,22745,1.0,2.1,United Kingdom
5471,536863,21883,1.0,0.65,United Kingdom
5472,536863,21882,1.0,0.65,United Kingdom
5473,536863,21026,1.0,1.25,United Kingdom
5474,536863,22800,1.0,3.75,United Kingdom
5475,536863,85135B,1.0,7.95,United Kingdom
5476,536863,21884,1.0,0.65,United Kingdom
5477,536863,85123A,2.0,2.95,United Kingdom
5478,536863,22816,12.0,0.42,United Kingdom
5479,536863,22219,2.0,0.85,United Kingdom
5480,536863,22748,1.0,2.1,United Kingdom
5481,536863,22746,1.0,2.1,United Kingdom
5483,536863,22960,1.0,4.25,United Kingdom
5484,536863,22560,2.0,1.25,United Kingdom
5485,536863,22653,2.0,1.95,United Kingdom
5486,536863,22756,1.0,1.25,United Kingdom
5487,536863,22757,1.0,1.25,United Kingdom
5489,536863,22028,12.0,0.42,United Kingdom
5491,536863,21586,1.0,2.55,United Kingdom
5494,536863,22147,3.0,1.45,United Kingdom
5495,536863,20961,2.0,1.25,United Kingdom
5496,536863,20963,1.0,1.25,United Kingdom
5497,536863,22750,1.0,3.75,United Kingdom
5498,536863,21452,1.0,2.95,United Kingdom
5500,536864,20725,2.0,5.06,United Kingdom
5501,536864,20886,1.0,4.21,United Kingdom
5502,536864,20975,1.0,1.28,United Kingdom
5503,536864,21041,1.0,5.91,United Kingdom
5504,536864,21116,1.0,8.47,United Kingdom
5505,536864,21169,2.0,4.21,United Kingdom
5506,536864,21181,1.0,4.21,United Kingdom
5507,536864,21192,3.0,3.36,United Kingdom
5510,536864,21218,2.0,8.47,United Kingdom
5513,536864,21481,1.0,6.77,United Kingdom
5514,536864,21488,1.0,8.47,United Kingdom
5515,536864,21559,1.0,5.06,United Kingdom
5516,536864,21700,1.0,8.47,United Kingdom
5517,536864,21733,2.0,5.91,United Kingdom
5518,536864,21791,3.0,2.51,United Kingdom
5519,536864,21870,1.0,3.36,United Kingdom
5520,536864,21874,1.0,3.36,United Kingdom
5521,536864,21935,1.0,4.21,United Kingdom
5522,536864,21945,1.0,1.66,United Kingdom
5523,536864,21948,1.0,2.51,United Kingdom
5524,536864,22094,1.0,2.51,United Kingdom
5525,536864,22133,1.0,1.66,United Kingdom
5526,536864,22144,1.0,4.21,United Kingdom
5527,536864,22187,1.0,8.47,United Kingdom
5529,536864,22502,2.0,8.47,United Kingdom
5530,536864,22569,1.0,7.62,United Kingdom
5532,536864,22665,2.0,5.91,United Kingdom
5534,536864,22891,1.0,8.47,United Kingdom
5535,536864,22964,1.0,4.21,United Kingdom
5538,536864,72349b,1.0,4.21,United Kingdom
5540,536864,82583,2.0,4.21,United Kingdom
5541,536864,82599,1.0,4.21,United Kingdom
5542,536864,84029G,5.0,8.47,United Kingdom
5543,536864,84032A,1.0,5.91,United Kingdom
5544,536864,84970s,1.0,2.13,United Kingdom
5545,536864,85099B,1.0,4.21,United Kingdom
5547,536865,10002,5.0,1.66,United Kingdom
5549,536865,18098c,7.0,5.06,United Kingdom
5550,536865,20615,1.0,4.21,United Kingdom
5551,536865,20655,1.0,2.51,United Kingdom
